timestamp,number,status,available_bike_stands,available_bikes,percentage_cloud_coverage,visibility_distance,percentage_humidity,current_temperature,feels_like_temperature,is_rainy
2025-01-02 16:30:00,44,1,18,2,50.0,10000.0,71.0,8.99,8.205,0.0
2025-01-02 16:45:00,44,1,18,2,75.0,10000.0,71.0,8.99,8.327499999999999,0.0
2025-01-02 17:00:00,44,1,18,2,100.0,10000.0,71.0,8.99,8.45,0.0
2025-01-02 17:15:00,44,1,18,2,100.0,10000.0,72.25,8.74,8.334999999999999,0.25
2025-01-02 17:30:00,44,1,18,2,100.0,10000.0,73.5,8.49,8.219999999999999,0.5
2025-01-02 17:45:00,44,1,12,8,100.0,10000.0,74.75,8.24,8.105,0.75
2025-01-02 18:00:00,44,1,12,8,100.0,10000.0,76.0,7.99,7.99,1.0
2025-01-02 18:15:00,44,1,12,8,100.0,10000.0,77.25,7.99,7.99,1.0
2025-01-02 18:30:00,44,1,12,8,100.0,10000.0,78.5,7.99,7.99,1.0
2025-01-02 18:45:00,44,1,12,8,100.0,10000.0,79.75,7.99,7.99,1.0
2025-01-02 19:15:00,44,1,13,6,100.0,10000.0,79.75,8.24,7.7325,1.0
2025-01-02 19:30:00,44,1,13,7,100.0,10000.0,78.5,8.49,7.475,1.0
2025-01-02 19:45:00,44,1,13,7,100.0,10000.0,77.25,8.74,7.2175,1.0
2025-01-02 20:00:00,44,1,13,7,100.0,10000.0,76.0,8.99,6.96,1.0
2025-01-02 20:15:00,44,1,13,7,100.0,10000.0,74.75,9.49,7.72,1.0
2025-01-02 20:30:00,44,1,13,7,100.0,10000.0,73.5,9.99,8.48,1.0
2025-01-02 20:45:00,44,1,14,6,100.0,10000.0,72.25,10.49,9.24,1.0
2025-01-02 21:00:00,44,1,14,6,100.0,10000.0,71.0,10.99,10.0,1.0
2025-01-02 21:15:00,44,1,14,6,93.75,10000.0,72.25,10.49,9.395,0.75
2025-01-02 21:30:00,44,1,14,6,87.5,10000.0,73.5,9.99,8.79,0.5
2025-01-02 21:45:00,44,1,14,6,81.25,10000.0,74.75,9.49,8.185,0.25
2025-01-02 22:00:00,44,1,14,6,75.0,10000.0,76.0,8.99,7.58,0.0
2025-01-02 22:15:00,44,1,13,7,81.25,10000.0,77.25,8.99,7.495,0.0
2025-01-02 22:30:00,44,1,13,7,87.5,10000.0,78.5,8.99,7.41,0.0
2025-01-02 22:45:00,44,1,14,6,93.75,10000.0,79.75,8.99,7.325,0.0
2025-01-02 23:00:00,44,1,14,6,100.0,10000.0,81.0,8.99,7.24,0.0
2025-01-02 23:15:00,44,1,14,6,100.0,10000.0,76.25,9.74,8.145,0.0
2025-01-02 23:30:00,44,1,14,6,100.0,10000.0,71.5,10.49,9.05,0.0
2025-01-02 23:45:00,44,1,14,6,100.0,10000.0,66.75,11.24,9.955,0.0
2025-01-03 00:00:00,44,1,14,6,100.0,10000.0,62.0,11.99,10.86,0.0
2025-01-03 00:15:00,44,1,14,6,100.0,10000.0,62.0,11.99,10.86,0.0
2025-01-03 00:30:00,44,1,14,6,100.0,10000.0,62.0,11.99,10.86,0.0
2025-01-03 00:45:00,44,1,14,5,100.0,10000.0,62.0,11.99,10.86,0.0
2025-01-03 01:00:00,44,1,14,6,100.0,10000.0,62.0,11.99,10.86,0.0
2025-01-03 01:15:00,44,1,14,6,100.0,10000.0,64.25,11.74,10.645,0.0
2025-01-03 01:30:00,44,1,14,5,100.0,10000.0,66.5,11.49,10.43,0.0
2025-01-03 01:45:00,44,1,14,6,100.0,10000.0,68.75,11.24,10.215,0.0
2025-01-03 02:00:00,44,1,14,6,100.0,10000.0,71.0,10.99,10.0,0.0
2025-01-03 02:15:00,44,1,14,6,100.0,10000.0,72.25,10.74,9.43,0.0
2025-01-03 02:30:00,44,1,14,6,100.0,10000.0,73.5,10.49,8.86,0.0
2025-01-03 02:45:00,44,1,14,6,100.0,10000.0,74.75,10.24,8.29,0.0
2025-01-03 03:00:00,44,1,14,6,100.0,10000.0,76.0,9.99,7.72,0.0
2025-01-03 03:15:00,44,1,14,6,93.75,9500.0,80.25,9.74,7.3575,0.25
2025-01-03 03:30:00,44,1,14,6,87.5,9000.0,84.5,9.49,6.994999999999999,0.5
2025-01-03 03:45:00,44,1,14,6,81.25,8500.0,88.75,9.24,6.632499999999999,0.75
2025-01-03 04:00:00,44,1,14,6,75.0,8000.0,93.0,8.99,6.27,1.0
2025-01-03 04:15:00,44,1,14,6,75.0,8000.0,94.75,8.74,6.3,1.0
2025-01-03 04:30:00,44,1,14,6,75.0,8000.0,96.5,8.49,6.33,1.0
2025-01-03 05:00:00,44,1,14,6,75.0,8000.0,100.0,7.99,6.39,1.0
2025-01-03 05:15:00,44,1,14,6,81.25,8500.0,98.25,7.99,6.39,1.0
2025-01-03 05:30:00,44,1,15,5,87.5,9000.0,96.5,7.99,6.39,1.0
2025-01-03 05:45:00,44,1,15,5,93.75,9500.0,94.75,7.99,6.39,1.0
2025-01-03 06:00:00,44,1,15,5,100.0,10000.0,93.0,7.99,6.39,1.0
2025-01-03 06:15:00,44,1,15,5,100.0,10000.0,93.0,7.99,6.619999999999999,0.75
2025-01-03 06:30:00,44,1,15,5,100.0,10000.0,93.0,7.99,6.85,0.5
2025-01-03 06:45:00,44,1,15,5,100.0,10000.0,93.0,7.99,7.08,0.25
2025-01-03 07:00:00,44,1,15,5,100.0,10000.0,93.0,7.99,7.31,0.0
2025-01-03 07:15:00,44,1,15,5,100.0,10000.0,94.75,7.74,7.23,0.0
2025-01-03 07:30:00,44,1,14,6,100.0,10000.0,96.5,7.49,7.15,0.0
2025-01-03 07:45:00,44,1,15,5,100.0,10000.0,98.25,7.24,7.07,0.0
2025-01-03 08:15:00,44,1,14,6,100.0,10000.0,100.0,6.99,6.452500000000001,0.25
2025-01-03 08:30:00,44,1,15,5,100.0,10000.0,100.0,6.99,5.915,0.5
2025-01-03 08:45:00,44,1,15,5,100.0,10000.0,100.0,6.99,5.3774999999999995,0.75
2025-01-03 09:00:00,44,1,15,5,100.0,10000.0,100.0,6.99,4.84,1.0
2025-01-03 09:15:00,44,1,14,6,100.0,10000.0,100.0,6.99,4.93,1.0
2025-01-03 09:30:00,44,1,14,6,100.0,10000.0,100.0,6.99,5.02,1.0
2025-01-03 09:45:00,44,1,14,6,100.0,10000.0,100.0,6.99,5.11,1.0
2025-01-03 10:00:00,44,1,14,6,100.0,10000.0,100.0,6.99,5.2,1.0
2025-01-03 10:15:00,44,1,14,6,100.0,10000.0,98.25,7.24,5.8975,1.0
2025-01-03 10:30:00,44,1,14,6,100.0,10000.0,96.5,7.49,6.595000000000001,1.0
2025-01-03 10:45:00,44,1,14,6,100.0,10000.0,94.75,7.74,7.2925,1.0
2025-01-03 11:00:00,44,1,13,7,100.0,10000.0,93.0,7.99,7.99,1.0
2025-01-03 11:15:00,44,1,12,8,100.0,10000.0,91.5,7.99,7.99,0.75
2025-01-03 11:30:00,44,1,16,4,100.0,10000.0,90.0,7.99,7.99,0.5
2025-01-03 11:45:00,44,1,16,4,100.0,10000.0,88.5,7.99,7.99,0.25
2025-01-03 12:00:00,44,1,16,4,100.0,10000.0,87.0,7.99,7.99,0.0
2025-01-03 12:15:00,44,1,16,4,100.0,10000.0,85.5,8.24,8.24,0.25
2025-01-03 12:30:00,44,1,16,4,100.0,10000.0,84.0,8.49,8.49,0.5
2025-01-03 12:45:00,44,1,15,5,100.0,10000.0,82.5,8.74,8.74,0.75
2025-01-03 13:00:00,44,1,15,5,100.0,10000.0,81.0,8.99,8.99,1.0
2025-01-03 13:15:00,44,1,15,5,75.0,10000.0,79.75,9.24,9.24,0.75
2025-01-03 13:30:00,44,1,16,4,50.0,10000.0,78.5,9.49,9.49,0.5
2025-01-03 13:45:00,44,1,15,5,25.0,10000.0,77.25,9.74,9.74,0.25
2025-01-03 14:00:00,44,1,15,5,0.0,10000.0,76.0,9.99,9.99,0.0
2025-01-03 14:15:00,44,1,12,8,25.0,10000.0,78.75,9.74,9.4825,0.0
2025-01-03 14:30:00,44,1,12,8,50.0,10000.0,81.5,9.49,8.975,0.0
2025-01-03 14:45:00,44,1,12,8,75.0,10000.0,84.25,9.24,8.4675,0.0
2025-01-03 15:00:00,44,1,12,8,100.0,10000.0,87.0,8.99,7.96,0.0
2025-01-03 15:15:00,44,1,14,6,100.0,9500.0,85.5,8.99,8.0825,0.25
2025-01-03 15:30:00,44,1,14,6,100.0,9000.0,84.0,8.99,8.205,0.5
2025-01-03 15:45:00,44,1,13,7,100.0,8500.0,82.5,8.99,8.327499999999999,0.75
2025-01-03 16:00:00,44,1,13,7,100.0,8000.0,81.0,8.99,8.45,1.0
2025-01-03 16:15:00,44,1,12,8,100.0,8500.0,84.0,8.74,8.334999999999999,1.0
2025-01-03 16:30:00,44,1,12,8,100.0,9000.0,87.0,8.49,8.219999999999999,1.0
2025-01-03 16:45:00,44,1,11,9,100.0,9500.0,90.0,8.24,8.105,1.0
2025-01-03 17:00:00,44,1,11,9,100.0,10000.0,93.0,7.99,7.99,1.0
2025-01-03 17:15:00,44,1,11,9,100.0,9250.0,93.0,7.99,7.99,1.0
2025-01-03 17:30:00,44,1,11,9,100.0,8500.0,93.0,7.99,7.99,1.0
2025-01-03 17:45:00,44,1,11,9,100.0,7750.0,93.0,7.99,7.99,1.0
2025-01-03 18:00:00,44,1,11,9,100.0,7000.0,93.0,7.99,7.99,1.0
2025-01-03 18:15:00,44,1,11,9,100.0,6750.0,93.0,7.99,7.99,1.0
2025-01-03 18:30:00,44,1,12,8,100.0,6500.0,93.0,7.99,7.99,1.0
2025-01-03 18:45:00,44,1,12,8,100.0,6250.0,93.0,7.99,7.99,1.0
2025-01-03 19:00:00,44,1,10,10,100.0,6000.0,93.0,7.99,7.99,1.0
2025-01-03 19:15:00,44,1,9,11,93.75,6000.0,93.0,7.99,7.99,0.75
2025-01-03 19:30:00,44,1,9,11,87.5,6000.0,93.0,7.99,7.99,0.5
2025-01-03 19:45:00,44,1,9,11,81.25,6000.0,93.0,7.99,7.99,0.25
2025-01-03 20:00:00,44,1,10,10,75.0,6000.0,93.0,7.99,7.99,0.0
2025-01-03 20:15:00,44,1,10,10,81.25,5500.0,93.0,7.99,7.99,0.0
2025-01-03 20:30:00,44,1,10,10,87.5,5000.0,93.0,7.99,7.99,0.0
2025-01-03 20:45:00,44,1,10,10,93.75,4500.0,93.0,7.99,7.99,0.0
2025-01-03 21:00:00,44,1,10,10,100.0,4000.0,93.0,7.99,7.99,0.0
2025-01-03 21:15:00,44,1,10,10,100.0,4225.0,93.0,7.99,7.82,0.0
2025-01-03 21:30:00,44,1,10,10,100.0,4450.0,93.0,7.99,7.65,0.0
2025-01-03 21:45:00,44,1,10,10,100.0,4675.0,93.0,7.99,7.48,0.0
2025-01-03 22:00:00,44,1,9,11,100.0,4900.0,93.0,7.99,7.31,0.0
2025-01-03 22:15:00,44,1,8,12,100.0,5175.0,93.0,7.99,7.31,0.25
2025-01-03 22:30:00,44,1,8,12,100.0,5450.0,93.0,7.99,7.31,0.5
2025-01-03 22:45:00,44,1,9,11,100.0,5725.0,93.0,7.99,7.31,0.75
2025-01-03 23:00:00,44,1,10,10,100.0,6000.0,93.0,7.99,7.31,1.0
2025-01-03 23:15:00,44,1,10,10,100.0,5050.0,93.0,7.99,7.182499999999999,0.75
2025-01-03 23:30:00,44,1,10,10,100.0,4100.0,93.0,7.99,7.055,0.5
2025-01-03 23:45:00,44,1,10,10,100.0,3150.0,93.0,7.99,6.9275,0.25
2025-01-04 00:00:00,44,1,9,11,100.0,2200.0,93.0,7.99,6.8,0.0
2025-01-04 00:15:00,44,1,9,11,100.0,2550.0,93.0,7.99,6.9275,0.0
2025-01-04 00:30:00,44,1,9,11,100.0,2900.0,93.0,7.99,7.055,0.0
2025-01-04 00:45:00,44,1,9,11,100.0,3250.0,93.0,7.99,7.182499999999999,0.0
2025-01-04 01:00:00,44,1,9,11,100.0,3600.0,93.0,7.99,7.31,0.0
2025-01-04 01:15:00,44,1,10,10,100.0,3625.0,94.75,7.99,7.31,0.0
2025-01-04 01:30:00,44,1,10,10,100.0,3650.0,96.5,7.99,7.31,0.0
2025-01-04 01:45:00,44,1,10,10,100.0,3675.0,98.25,7.99,7.31,0.0
2025-01-04 02:00:00,44,1,10,10,100.0,3700.0,100.0,7.99,7.31,0.0
2025-01-04 02:15:00,44,1,10,10,100.0,3350.0,100.0,7.99,7.31,0.0
2025-01-04 02:30:00,44,1,10,10,100.0,3000.0,100.0,7.99,7.31,0.0
2025-01-04 02:45:00,44,1,10,10,100.0,2650.0,100.0,7.99,7.31,0.0
2025-01-04 03:00:00,44,1,10,10,100.0,2300.0,100.0,7.99,7.31,0.0
2025-01-04 03:15:00,44,1,10,10,100.0,2450.0,100.0,7.99,7.08,0.0
2025-01-04 03:30:00,44,1,10,10,100.0,2600.0,100.0,7.99,6.85,0.0
2025-01-04 03:45:00,44,1,10,10,100.0,2750.0,100.0,7.99,6.619999999999999,0.0
2025-01-04 04:00:00,44,1,10,10,100.0,2900.0,100.0,7.99,6.39,0.0
2025-01-04 04:15:00,44,1,10,10,100.0,3175.0,98.25,8.24,6.904999999999999,0.0
2025-01-04 04:30:00,44,1,10,10,100.0,3450.0,96.5,8.49,7.42,0.0
2025-01-04 04:45:00,44,1,10,10,100.0,3725.0,94.75,8.74,7.935,0.0
2025-01-04 05:00:00,44,1,11,9,100.0,4000.0,93.0,8.99,8.45,0.0
2025-01-04 05:15:00,44,1,11,9,93.75,3925.0,94.75,8.99,8.327499999999999,0.25
2025-01-04 05:30:00,44,1,11,9,87.5,3850.0,96.5,8.99,8.205,0.5
2025-01-04 05:45:00,44,1,11,9,81.25,3775.0,98.25,8.99,8.0825,0.75
2025-01-04 06:00:00,44,1,11,9,75.0,3700.0,100.0,8.99,7.96,1.0
2025-01-04 06:15:00,44,1,11,9,75.0,3675.0,100.0,8.99,7.96,0.75
2025-01-04 06:30:00,44,1,11,9,75.0,3650.0,100.0,8.99,7.96,0.5
2025-01-04 06:45:00,44,1,11,9,75.0,3625.0,100.0,8.99,7.96,0.25
2025-01-04 07:00:00,44,1,11,9,75.0,3600.0,100.0,8.99,7.96,0.0
2025-01-04 07:15:00,44,1,11,9,75.0,3750.0,100.0,9.24,8.16,0.25
2025-01-04 07:30:00,44,1,11,9,75.0,3900.0,100.0,9.49,8.36,0.5
2025-01-04 07:45:00,44,1,11,9,75.0,4050.0,100.0,9.74,8.56,0.75
2025-01-04 08:00:00,44,1,11,9,75.0,4200.0,100.0,9.99,8.76,1.0
2025-01-04 08:15:00,44,1,11,9,81.25,4650.0,100.0,10.24,9.26,0.75
2025-01-04 08:45:00,44,1,12,8,93.75,5550.0,100.0,10.74,10.26,0.25
2025-01-04 09:00:00,44,1,12,8,100.0,6000.0,100.0,10.99,10.76,0.0
2025-01-04 09:15:00,44,1,13,7,100.0,6000.0,100.0,11.24,11.035,0.0
2025-01-04 09:30:00,44,1,12,8,100.0,6000.0,100.0,11.49,11.31,0.0
2025-01-04 09:45:00,44,1,14,5,100.0,6000.0,100.0,11.74,11.585,0.0
2025-01-04 10:00:00,44,1,15,5,100.0,6000.0,100.0,11.99,11.86,0.0
2025-01-04 10:15:00,44,1,15,5,93.75,7000.0,100.0,12.24,12.135,0.0
2025-01-04 10:30:00,44,1,15,5,87.5,8000.0,100.0,12.49,12.41,0.0
2025-01-04 10:45:00,44,1,14,6,81.25,9000.0,100.0,12.74,12.685,0.0
2025-01-04 11:00:00,44,1,14,6,75.0,10000.0,100.0,12.99,12.96,0.0
2025-01-04 11:15:00,44,1,14,6,75.0,10000.0,98.5,12.99,12.920000000000002,0.0
2025-01-04 11:30:00,44,1,14,6,75.0,10000.0,97.0,12.99,12.88,0.0
2025-01-04 11:45:00,44,1,14,6,75.0,10000.0,95.5,12.99,12.84,0.0
2025-01-04 12:00:00,44,1,15,5,75.0,10000.0,94.0,12.99,12.8,0.0
2025-01-04 12:15:00,44,1,15,5,81.25,10000.0,92.5,13.24,13.035,0.0
2025-01-04 12:30:00,44,1,17,3,87.5,10000.0,91.0,13.49,13.27,0.0
2025-01-04 12:45:00,44,1,17,3,93.75,10000.0,89.5,13.74,13.505,0.0
2025-01-04 13:00:00,44,1,17,3,100.0,10000.0,88.0,13.99,13.74,0.0
2025-01-04 13:15:00,44,1,17,3,100.0,10000.0,89.5,13.99,13.78,0.0
2025-01-04 13:30:00,44,1,15,5,100.0,10000.0,91.0,13.99,13.82,0.0
2025-01-04 13:45:00,44,1,15,5,100.0,10000.0,92.5,13.99,13.86,0.0
2025-01-04 14:00:00,44,1,15,5,100.0,10000.0,94.0,13.99,13.9,0.0
2025-01-04 14:15:00,44,1,17,3,100.0,10000.0,94.0,13.74,13.625,0.0
2025-01-04 14:30:00,44,1,17,3,100.0,10000.0,94.0,13.49,13.35,0.0
2025-01-04 14:45:00,44,1,16,4,100.0,10000.0,94.0,13.24,13.075,0.0
2025-01-04 15:00:00,44,1,16,4,100.0,10000.0,94.0,12.99,12.8,0.0
2025-01-04 15:15:00,44,1,17,3,93.75,10000.0,94.0,12.74,12.525,0.0
2025-01-04 15:30:00,44,1,18,2,87.5,10000.0,94.0,12.49,12.25,0.0
2025-01-04 15:45:00,44,1,18,2,81.25,10000.0,94.0,12.24,11.975,0.0
2025-01-04 16:00:00,44,1,19,1,75.0,10000.0,94.0,11.99,11.7,0.0
2025-01-04 16:15:00,44,1,19,1,66.25,10000.0,93.75,11.74,11.4175,0.0
2025-01-04 16:30:00,44,1,18,2,57.5,10000.0,93.5,11.49,11.135,0.0
2025-01-04 16:45:00,44,1,20,0,48.75,10000.0,93.25,11.24,10.8525,0.0
2025-01-04 17:00:00,44,1,20,0,40.0,10000.0,93.0,10.99,10.57,0.0
2025-01-04 17:15:00,44,1,20,0,48.75,10000.0,93.0,10.74,9.9125,0.0
2025-01-04 17:30:00,44,1,20,0,57.5,10000.0,93.0,10.49,9.255,0.0
2025-01-04 17:45:00,44,1,20,0,66.25,10000.0,93.0,10.24,8.5975,0.0
2025-01-04 18:00:00,44,1,20,0,75.0,10000.0,93.0,9.99,7.94,0.0
2025-01-04 18:30:00,44,1,20,0,87.5,9500.0,93.0,9.49,7.210000000000001,0.0
2025-01-04 18:45:00,44,1,20,0,93.75,9250.0,93.0,9.24,6.845000000000001,0.0
2025-01-04 19:00:00,44,1,20,0,100.0,9000.0,93.0,8.99,6.48,0.0
2025-01-04 19:15:00,44,1,20,0,100.0,8250.0,94.75,8.74,6.2275,0.0
2025-01-04 19:30:00,44,1,20,0,100.0,7500.0,96.5,8.49,5.975,0.0
2025-01-04 19:45:00,44,1,20,0,100.0,6750.0,98.25,8.24,5.7225,0.0
2025-01-04 20:00:00,44,1,20,0,100.0,6000.0,100.0,7.99,5.47,0.0
2025-01-04 20:15:00,44,1,20,0,100.0,6500.0,100.0,7.99,5.4125,0.0
2025-01-04 20:30:00,44,1,20,0,100.0,7000.0,100.0,7.99,5.355,0.0
2025-01-04 20:45:00,44,1,20,0,100.0,7500.0,100.0,7.99,5.2975,0.0
2025-01-04 21:00:00,44,1,20,0,100.0,8000.0,100.0,7.99,5.24,0.0
2025-01-04 21:15:00,44,1,20,0,100.0,7750.0,100.0,7.99,5.1850000000000005,0.0
2025-01-04 21:30:00,44,1,20,0,100.0,7500.0,100.0,7.99,5.13,0.0
2025-01-04 21:45:00,44,1,20,0,100.0,7250.0,100.0,7.99,5.074999999999999,0.0
2025-01-04 22:00:00,44,1,20,0,100.0,7000.0,100.0,7.99,5.02,0.0
2025-01-04 22:15:00,44,1,20,0,100.0,7750.0,100.0,7.99,4.97,0.0
2025-01-04 22:30:00,44,1,20,0,100.0,8500.0,100.0,7.99,4.92,0.0
2025-01-04 22:45:00,44,1,19,1,100.0,9250.0,100.0,7.99,4.87,0.0
2025-01-04 23:00:00,44,1,19,1,100.0,10000.0,100.0,7.99,4.82,0.0
2025-01-04 23:15:00,44,1,19,1,100.0,10000.0,98.25,8.24,5.1825,0.0
2025-01-04 23:30:00,44,1,19,1,100.0,10000.0,96.5,8.49,5.545,0.0
2025-01-04 23:45:00,44,1,19,1,100.0,10000.0,94.75,8.74,5.9075,0.0
2025-01-05 00:00:00,44,1,19,1,100.0,10000.0,93.0,8.99,6.27,0.0
2025-01-05 00:15:00,44,1,19,1,100.0,10000.0,93.0,8.99,6.137499999999999,0.0
2025-01-05 00:30:00,44,1,19,1,100.0,10000.0,93.0,8.99,6.005,0.0
2025-01-05 00:45:00,44,1,19,1,100.0,10000.0,93.0,8.99,5.8725000000000005,0.0
2025-01-05 01:00:00,44,1,19,1,100.0,10000.0,93.0,8.99,5.74,0.0
2025-01-05 01:15:00,44,1,19,1,100.0,10000.0,93.0,8.99,5.825,0.0
2025-01-05 01:30:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.91,0.0
2025-01-05 01:45:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.995,0.0
2025-01-05 02:00:00,44,1,20,0,100.0,10000.0,93.0,8.99,6.08,0.0
2025-01-05 02:15:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.995,0.0
2025-01-05 02:30:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.91,0.0
2025-01-05 02:45:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.825,0.0
2025-01-05 03:00:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.74,0.0
2025-01-05 03:15:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.78,0.0
2025-01-05 03:30:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.82,0.0
2025-01-05 03:45:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.86,0.0
2025-01-05 04:00:00,44,1,20,0,100.0,10000.0,93.0,8.99,5.9,0.0
2025-01-05 04:15:00,44,1,20,0,93.75,10000.0,91.5,8.99,5.945,0.0
2025-01-05 04:30:00,44,1,20,0,87.5,10000.0,90.0,8.99,5.99,0.0
2025-01-05 04:45:00,44,1,20,0,81.25,10000.0,88.5,8.99,6.035,0.0
2025-01-05 05:00:00,44,1,20,0,75.0,10000.0,87.0,8.99,6.08,0.0
2025-01-05 05:15:00,44,1,20,0,81.25,10000.0,88.5,8.99,6.1274999999999995,0.0
2025-01-05 05:30:00,44,1,20,0,87.5,10000.0,90.0,8.99,6.175,0.0
2025-01-05 05:45:00,44,1,20,0,93.75,10000.0,91.5,8.99,6.2225,0.0
2025-01-05 06:00:00,44,1,20,0,100.0,10000.0,93.0,8.99,6.27,0.0
2025-01-05 06:15:00,44,1,20,0,100.0,10000.0,93.0,8.99,6.2225,0.0
2025-01-05 06:30:00,44,1,20,0,100.0,10000.0,93.0,8.99,6.175,0.0
2025-01-05 06:45:00,44,1,20,0,100.0,10000.0,93.0,8.99,6.1274999999999995,0.0
2025-01-05 07:00:00,44,1,20,0,100.0,10000.0,93.0,8.99,6.08,0.0
2025-01-05 07:15:00,44,1,20,0,100.0,9750.0,93.0,8.99,6.08,0.0
2025-01-05 07:30:00,44,1,20,0,100.0,9500.0,93.0,8.99,6.08,0.0
2025-01-05 07:45:00,44,1,20,0,100.0,9250.0,93.0,8.99,6.08,0.0
2025-01-05 08:00:00,44,1,20,0,100.0,9000.0,93.0,8.99,6.08,0.0
2025-01-05 08:15:00,44,1,18,2,100.0,9250.0,93.0,8.99,5.995,0.0
2025-01-05 08:30:00,44,1,18,2,100.0,9500.0,93.0,8.99,5.91,0.0
2025-01-05 08:45:00,44,1,18,2,100.0,9750.0,93.0,8.99,5.825,0.0
2025-01-05 09:00:00,44,1,18,2,100.0,10000.0,93.0,8.99,5.74,0.0
2025-01-05 09:15:00,44,1,18,2,100.0,9500.0,94.75,8.99,5.74,0.0
2025-01-05 09:30:00,44,1,18,2,100.0,9000.0,96.5,8.99,5.74,0.0
2025-01-05 09:45:00,44,1,18,2,100.0,8500.0,98.25,8.99,5.74,0.0
2025-01-05 10:00:00,44,1,18,2,100.0,8000.0,100.0,8.99,5.74,0.0
2025-01-05 10:15:00,44,1,16,4,100.0,8500.0,98.25,9.24,6.0975,0.0
2025-01-05 10:30:00,44,1,17,3,100.0,9000.0,96.5,9.49,6.455,0.0
2025-01-05 10:45:00,44,1,18,2,100.0,9500.0,94.75,9.74,6.8125,0.0
2025-01-05 11:00:00,44,1,19,1,100.0,10000.0,93.0,9.99,7.17,0.0
2025-01-05 11:15:00,44,1,19,1,100.0,10000.0,91.5,10.24,7.9825,0.25
2025-01-05 11:30:00,44,1,20,0,100.0,10000.0,90.0,10.49,8.795,0.5
2025-01-05 11:45:00,44,1,20,0,100.0,10000.0,88.5,10.74,9.6075,0.75
2025-01-05 12:00:00,44,1,20,0,100.0,10000.0,87.0,10.99,10.42,1.0
2025-01-05 12:15:00,44,1,19,1,100.0,10000.0,87.0,10.99,10.42,0.75
2025-01-05 12:30:00,44,1,19,1,100.0,10000.0,87.0,10.99,10.42,0.5
2025-01-05 12:45:00,44,1,19,1,100.0,10000.0,87.0,10.99,10.42,0.25
2025-01-05 13:00:00,44,1,19,1,100.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 13:15:00,44,1,20,0,100.0,10000.0,85.75,11.24,10.6625,0.0
2025-01-05 13:30:00,44,1,20,0,100.0,10000.0,84.5,11.49,10.905,0.0
2025-01-05 13:45:00,44,1,19,1,100.0,10000.0,83.25,11.74,11.1475,0.0
2025-01-05 14:00:00,44,1,19,1,100.0,10000.0,82.0,11.99,11.39,0.0
2025-01-05 14:15:00,44,1,18,2,93.75,10000.0,82.0,11.99,11.39,0.0
2025-01-05 14:30:00,44,1,19,1,87.5,10000.0,82.0,11.99,11.39,0.0
2025-01-05 14:45:00,44,1,19,0,81.25,10000.0,82.0,11.99,11.39,0.0
2025-01-05 15:00:00,44,1,18,1,75.0,10000.0,82.0,11.99,11.39,0.0
2025-01-05 15:15:00,44,1,19,0,66.25,10000.0,82.0,11.99,11.39,0.0
2025-01-05 15:30:00,44,1,18,1,57.5,10000.0,82.0,11.99,11.39,0.0
2025-01-05 15:45:00,44,1,17,2,48.75,10000.0,82.0,11.99,11.39,0.0
2025-01-05 16:00:00,44,1,16,3,40.0,10000.0,82.0,11.99,11.39,0.0
2025-01-05 16:15:00,44,1,16,3,48.75,10000.0,83.25,11.74,11.1475,0.0
2025-01-05 16:30:00,44,1,16,3,57.5,10000.0,84.5,11.49,10.905,0.0
2025-01-05 16:45:00,44,1,17,3,66.25,10000.0,85.75,11.24,10.6625,0.0
2025-01-05 17:00:00,44,1,17,3,75.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 17:15:00,44,1,18,2,75.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 17:30:00,44,1,18,2,75.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 17:45:00,44,1,18,2,75.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 18:00:00,44,1,19,1,75.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 18:15:00,44,1,18,2,66.25,10000.0,87.0,10.99,10.42,0.0
2025-01-05 18:30:00,44,1,18,2,57.5,10000.0,87.0,10.99,10.42,0.0
2025-01-05 18:45:00,44,1,18,2,48.75,10000.0,87.0,10.99,10.42,0.0
2025-01-05 19:00:00,44,1,18,2,40.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 19:15:00,44,1,18,2,35.0,10000.0,88.5,10.74,9.57,0.0
2025-01-05 19:30:00,44,1,18,2,30.0,10000.0,90.0,10.49,8.719999999999999,0.0
2025-01-05 19:45:00,44,1,18,2,25.0,10000.0,91.5,10.24,7.869999999999999,0.0
2025-01-05 20:00:00,44,1,18,2,20.0,10000.0,93.0,9.99,7.02,0.0
2025-01-05 20:15:00,44,1,18,2,33.75,10000.0,91.5,10.24,7.869999999999999,0.0
